StudentID,FirstName,LastName,DateOfBirth,Email,Phone,Address,Department,EnrollmentYear,CGPA,Maths_Marks,Programming_Marks,Data Structures_Marks,Database_Marks,AI_Marks,Maths_Assignment_Status,Programming_Assignment_Status,Data Structures_Assignment_Status,Database_Assignment_Status,AI_Assignment_Status,Semester,Attendance_Percentage,Course,Building_Block,Fees_Status
S00736,Ricardo,Gray,1999-01-07,john66@kane.com,+1-603-047-0241x3398,"PSC 3336, Box 9472, APO AE 96532",ME,2019,2.33,45,97,79,43,66,Pending,Late,Submitted,Pending,Submitted,6,72,B.Tech,Admin Block,Pending
S00737,Angelica,Rose,1998-12-26,gonzalezmary@campbell.biz,938.385.0310,"0496 Kevin Point Apt. 488, Brownchester, NV 03262",CE,2016,2.2,87,64,94,86,49,Submitted,Pending,Submitted,Submitted,Submitted,8,79,BCA,B Block,Paid
S00738,Tiffany,Coleman,2003-05-10,ncantrell@williams-smith.org,+1-839-580-1696,"36023 Bird Shores, Millsfort, CT 26327",Architecture,2018,2.18,62,65,69,84,73,Submitted,Submitted,Pending,Submitted,Submitted,5,68,BBA,C Block,Paid
S00739,Amy,Hardin,2004-08-05,keith21@gmail.com,(910)965-3164x1617,"33189 Peterson Mission Suite 812, East Amberburgh, VT 58961",EEE,2018,3.78,76,52,50,51,65,Submitted,Submitted,Pending,Pending,Submitted,1,61,BSc CS,D Block,Paid
S00740,Jennifer,Brown,2003-05-22,lewiseric@ward.com,(376)112-5863x2146,"329 Avery Summit, West Kendra, ND 79911",CE,2015,2.05,65,66,80,52,53,Submitted,Submitted,Submitted,Pending,Late,5,68,B.Arch,C Block,Pending
S00741,Manuel,Bullock,2005-08-15,bowmanphillip@lee-floyd.com,729.337.9757,"2782 Maxwell Harbors Apt. 406, Denisebury, MD 53995",Architecture,2018,3.65,43,93,58,78,83,Pending,Submitted,Submitted,Submitted,Submitted,4,73,BBA,C Block,Paid
S00742,Jo,Medina,2005-03-29,fsnyder@yahoo.com,134-772-8045x2827,"51909 Olivia Square Apt. 622, Corychester, NV 57852",Architecture,2022,3.62,59,50,44,65,41,Pending,Submitted,Submitted,Submitted,Submitted,4,78,BCA,D Block,Pending
S00743,Patricia,Cohen,1999-11-16,costachristopher@doyle.com,001-811-910-4322,"8611 Susan Ranch, Andrewsland, CA 05714",CE,2023,2.2,76,86,66,82,69,Pending,Submitted,Pending,Pending,Submitted,4,77,BCA,C Block,Paid
S00744,Brandi,Johnson,2000-04-16,ljohnson@gmail.com,9288060187,"2025 Natalie Orchard Apt. 466, Lake Ericachester, NM 53118",CSE,2020,3.96,55,48,45,78,67,Submitted,Submitted,Submitted,Submitted,Submitted,2,77,BCA,A Block,Pending
S00745,Jasmine,Moore,2005-07-29,christophermurphy@hotmail.com,+1-855-761-2324x758,"3956 Jones Square, Taylorfort, SD 77503",Architecture,2022,2.05,53,55,43,74,51,Pending,Submitted,Submitted,Pending,Submitted,8,98,BSc CS,A Block,Paid
S00746,Eric,Coleman,2003-12-22,davidherring@reid-gallagher.biz,120-681-0169,"669 Tara Falls, Lambertfort, ID 26867",CE,2023,2.42,98,80,95,75,78,Pending,Submitted,Submitted,Late,Submitted,5,96,BSc CS,Admin Block,Paid
S00747,Patrick,Jackson,2004-06-11,austinjoshua@yahoo.com,094-927-8057x33279,"096 Loretta Stream, Robinsonview, TN 47528",EEE,2022,2.75,48,76,62,66,83,Submitted,Pending,Submitted,Submitted,Submitted,5,94,BCA,C Block,Paid
S00748,Jon,Randall,2000-08-17,nathanosborne@rich.com,+1-174-460-4016x138,"USNV Kerr, FPO AA 96422",CE,2017,3.37,50,81,51,58,71,Pending,Submitted,Submitted,Submitted,Submitted,8,75,BBA,C Block,Pending
S00749,Stephanie,Patterson,2006-11-02,ramosnorman@fowler.com,+1-929-949-9632x089,"02857 Kelly Bridge Suite 322, East Rachelland, KY 49269",CSE,2022,3.5,69,58,82,89,64,Late,Submitted,Pending,Submitted,Submitted,7,97,B.Arch,A Block,Paid
S00750,Kenneth,Jordan,2006-04-05,twilson@huerta.com,7716244382,"9276 Morris Drive Suite 054, New Michael, AK 12073",ME,2018,3.42,68,66,96,97,73,Submitted,Submitted,Submitted,Submitted,Submitted,7,67,B.Arch,D Block,Pending
S00751,Alyssa,Melendez,2004-10-11,amandahudson@barnes.biz,838-477-9102,"363 Porter Camp, Andrademouth, IL 78245",Architecture,2021,2.55,78,52,48,75,69,Submitted,Submitted,Submitted,Submitted,Submitted,7,67,BSc CS,A Block,Paid
S00752,Jacqueline,Collins,2006-06-16,kelly82@chen.com,403.284.6962x4005,"31348 Jason Mission, Lawrencefort, MO 51450",CSE,2023,2.5,81,97,77,94,92,Submitted,Submitted,Submitted,Late,Submitted,5,78,BCA,D Block,Paid
S00753,Tony,Smith,2004-06-05,kevinpope@nichols.org,(118)201-9142,"44257 Sheppard Island, Lake Waynehaven, FL 02242",Architecture,2021,2.28,80,44,87,80,60,Submitted,Pending,Submitted,Submitted,Submitted,2,67,BSc CS,D Block,Paid
S00754,Sean,Williams,2000-01-10,martincharles@henson.com,2180674359,"9505 Amy Pass Suite 846, Edwardton, AK 17255",BBA,2021,2.8,83,48,71,90,87,Submitted,Submitted,Late,Pending,Submitted,8,84,BBA,Admin Block,Paid
S00755,Rachel,Vang,1999-02-01,rodriguezcody@yahoo.com,720-608-1563x814,"2769 Joshua Islands Suite 768, Fosterbury, OK 61215",Architecture,2020,3.81,61,47,56,62,86,Submitted,Late,Pending,Submitted,Submitted,8,85,BBA,B Block,Paid
S00756,Jennifer,Colon,2000-07-31,brittanyhopkins@yahoo.com,937.896.1361x458,"049 Tyler Ways, Lake Cynthiamouth, MN 07034",CSE,2015,2.65,88,47,91,97,78,Submitted,Late,Late,Submitted,Submitted,2,79,BCA,B Block,Paid
S00757,Kenneth,Davis,2000-04-17,marievega@vargas.com,(717)065-4678x7897,"6278 Hansen Estate Apt. 769, West Cheryl, DE 17714",ME,2021,2.22,98,72,69,98,96,Submitted,Pending,Submitted,Submitted,Submitted,7,92,B.Tech,A Block,Pending
S00758,Mary,Wheeler,2000-02-18,vanderson@burton.net,909.865.3725x2778,"263 Jackson Wall Suite 366, Paulview, AZ 88984",Architecture,2022,2.95,74,85,83,76,84,Submitted,Pending,Pending,Pending,Pending,1,85,BCA,A Block,Pending
S00759,Shelley,Richard,2003-07-22,adrian74@gmail.com,820.977.5803,"936 James Islands Suite 910, Nathanfort, NV 50794",Architecture,2015,3.7,51,64,86,43,94,Late,Submitted,Submitted,Submitted,Submitted,1,88,BSc CS,Admin Block,Partial
S00760,Mariah,Elliott,2001-07-06,melissacruz@anderson.com,(013)994-4835x0353,"02256 Ronald Plain Suite 458, Mannfort, CA 03962",CSE,2022,3.08,67,62,77,59,70,Submitted,Submitted,Submitted,Submitted,Submitted,1,83,BBA,B Block,Paid
S00761,Kayla,James,2003-12-06,reidangela@roberts-vaughn.net,(423)759-6655x568,"7418 Lindsay Manors Apt. 326, Port Mary, WI 01786",ME,2023,2.74,41,75,46,57,87,Submitted,Late,Submitted,Submitted,Pending,4,97,BBA,A Block,Paid
S00762,Anna,Jones,2002-02-16,laura53@bennett.com,888.479.7304x12011,"003 Mosley Cove Suite 159, Connertown, RI 39238",CE,2019,2.74,41,82,88,54,90,Late,Submitted,Submitted,Submitted,Submitted,8,82,B.Tech,Admin Block,Pending
S00763,Annette,Carlson,2006-01-05,moyerjoseph@pearson.com,(330)349-8799x404,"8208 Russell Lodge, Tinafort, IN 11548",ME,2016,2.94,96,57,58,89,56,Submitted,Pending,Submitted,Submitted,Late,8,65,BBA,C Block,Pending
S00764,Kendra,Perez,2005-02-07,mcguireelizabeth@yahoo.com,960.889.6092,"7543 Brian Tunnel Suite 134, Lake Sarahchester, MN 03203",CE,2019,2.21,73,94,66,87,50,Submitted,Submitted,Pending,Submitted,Submitted,3,83,BBA,A Block,Paid
S00765,Robert,Ferguson,2003-06-21,lauren50@johnson.com,6774383888,"USCGC Murphy, FPO AA 26231",CSE,2022,3.32,75,59,56,50,68,Pending,Submitted,Submitted,Submitted,Pending,6,87,B.Tech,B Block,Pending
S00766,Melanie,Crawford,2003-11-25,edwardssavannah@martin.com,+1-717-950-3405x818,"09581 Karen Lodge Apt. 215, Greenberg, MT 93666",ME,2019,3.59,45,86,92,68,56,Submitted,Pending,Submitted,Late,Pending,5,74,B.Tech,D Block,Paid
S00767,Stephanie,Baker,2005-10-07,ctucker@gmail.com,001-169-008-5431x009,"2199 Marsh Groves, Port Garyshire, UT 09013",CE,2015,2.37,54,88,71,78,89,Submitted,Submitted,Submitted,Pending,Late,3,65,BBA,Admin Block,Pending
S00768,Lauren,Morgan,1999-08-16,xmiller@blair.com,6374464110,"6277 Michael Passage, Samuelmouth, MS 34379",ME,2018,2.63,92,71,66,69,73,Submitted,Submitted,Pending,Late,Submitted,5,79,B.Tech,Admin Block,Pending
S00769,Tina,Rios,2006-07-19,sparker@stephenson-lopez.com,001-305-445-1433x41796,"89375 Jackson Walks, Kevinmouth, NJ 62904",ME,2018,2.0,95,54,89,92,89,Submitted,Late,Submitted,Submitted,Submitted,3,84,B.Arch,C Block,Pending
S00770,Joseph,Rivera,2006-09-17,mark84@morris.com,313.123.2257x31255,"629 Timothy Mews Suite 906, Port Michellehaven, WI 35279",EEE,2020,3.83,40,42,83,93,85,Submitted,Submitted,Submitted,Late,Submitted,4,68,BCA,A Block,Paid
S00771,Brittany,Anderson,2006-01-28,rubiostephanie@yahoo.com,034.412.2266x2218,"5823 Martin Drive, Allenbury, VA 22159",BBA,2015,2.36,73,86,60,92,63,Submitted,Pending,Pending,Submitted,Submitted,3,65,BCA,D Block,Paid
S00772,Jennifer,Jackson,2003-06-08,edward96@brown-webb.com,(404)267-0681,"688 Mark Port Apt. 655, Amandastad, SC 93544",CE,2022,3.18,41,69,93,93,74,Submitted,Pending,Submitted,Submitted,Submitted,7,93,B.Tech,B Block,Pending
S00773,Scott,Moore,2006-11-29,ronald66@hotmail.com,272.930.4001x12391,"USS Hester, FPO AP 56304",ME,2023,2.12,60,53,70,74,89,Submitted,Submitted,Late,Submitted,Pending,8,83,B.Tech,D Block,Paid
S00774,Scott,Johnson,2002-12-31,bsanford@yahoo.com,121.009.5665,"1689 Jared Pines, Hillbury, IN 91816",ME,2020,2.33,66,67,89,47,68,Submitted,Submitted,Late,Submitted,Late,3,81,BCA,C Block,Paid
S00775,Kayla,Clark,2004-03-18,christopher71@yahoo.com,001-964-214-5098,"999 Chase Crossroad, North Brandon, NY 56865",ME,2021,3.82,58,77,98,84,92,Submitted,Submitted,Pending,Submitted,Pending,1,63,BBA,C Block,Paid
S00776,Michael,Barrett,2000-06-01,keith65@stone-pugh.org,(702)240-2584x77997,"6157 Nathan Port, New Rachel, NC 30238",CSE,2021,2.21,41,80,92,78,62,Late,Submitted,Late,Submitted,Submitted,7,64,BSc CS,B Block,Paid
S00777,Ashley,Brandt,2003-11-18,williamsjonathan@mccormick.com,113.051.1367x355,"7744 Brenda Forges Apt. 862, West Aaron, HI 69207",ME,2015,3.31,75,44,54,46,81,Submitted,Submitted,Pending,Submitted,Submitted,3,88,B.Arch,B Block,Paid
S00778,Jorge,Hamilton,2000-08-25,cheyenne71@hotmail.com,+1-743-418-0508x29035,"86822 Mccoy Glens, East Ericbury, MA 95659",Architecture,2021,2.39,50,42,77,63,71,Submitted,Submitted,Submitted,Pending,Pending,6,81,B.Tech,C Block,Paid
S00779,Cody,Wilson,2002-03-26,christopher25@hotmail.com,001-733-962-3562x749,"USCGC Mills, FPO AP 96061",ME,2017,3.86,86,76,72,68,54,Pending,Submitted,Pending,Pending,Pending,6,71,B.Arch,A Block,Pending
S00780,Ashley,Martinez,2003-10-04,melissastrong@miller.com,(205)264-5212x6378,"Unit 0410 Box 6998, DPO AE 32912",Architecture,2018,2.31,91,55,47,63,57,Submitted,Pending,Submitted,Pending,Submitted,5,74,BBA,A Block,Paid
S00781,Joshua,Carter,2001-08-12,morrowchristina@schaefer.com,543-286-4271,"085 Andrew Drive, Beckmouth, VA 26771",BBA,2017,3.78,69,68,60,41,98,Submitted,Submitted,Late,Submitted,Pending,3,81,BBA,D Block,Pending
S00782,Barbara,Hall,2003-01-07,gclark@collins.com,902-546-8960,"9265 Stephen Rest Apt. 591, Jeanshire, ID 88005",EEE,2018,3.17,74,93,99,55,73,Pending,Pending,Submitted,Pending,Submitted,1,61,BCA,Admin Block,Paid
S00783,Jenna,James,2000-12-13,bradyalicia@butler-parker.biz,901.502.3724,"USNV Crosby, FPO AE 12164",EEE,2018,3.02,98,44,77,71,92,Submitted,Submitted,Submitted,Submitted,Submitted,8,87,BCA,D Block,Paid
S00784,John,Becker,2005-10-22,mthomas@yahoo.com,619.763.0825,"Unit 8499 Box 6039, DPO AE 76266",BBA,2023,2.13,53,45,93,71,92,Pending,Pending,Submitted,Submitted,Submitted,1,82,B.Arch,C Block,Pending
S00785,Thomas,Graves,2001-05-25,michelle77@gmail.com,448.747.2904x083,"6863 Beard Roads Suite 147, East Deborahtown, IN 22615",BBA,2021,3.26,85,73,69,99,56,Submitted,Submitted,Submitted,Submitted,Submitted,2,77,BBA,B Block,Pending
S00786,Dorothy,Moody,2006-09-27,ucrawford@yahoo.com,4000397421,"429 Kendra Haven, South Beverly, AR 20281",CSE,2020,3.88,95,74,80,58,53,Submitted,Submitted,Submitted,Submitted,Late,1,60,BBA,C Block,Pending
S00787,Jessica,Murphy,2002-06-13,stephanie04@yahoo.com,545-984-5060x596,"USNS Sampson, FPO AA 58135",ME,2020,2.8,63,69,86,48,99,Submitted,Submitted,Submitted,Submitted,Pending,2,61,BCA,B Block,Paid
S00788,Abigail,Bailey,2001-05-07,marisawalter@gmail.com,(820)613-1748,"1661 Lawson Trail Suite 994, Port Anthonymouth, WV 53637",CE,2019,2.09,68,85,79,46,50,Submitted,Submitted,Pending,Late,Submitted,1,96,BCA,A Block,Paid
S00789,Christopher,Vega,2002-01-17,gkeith@yahoo.com,571-494-7875,"40767 Lisa Way, New Ashleyport, ME 14022",ME,2017,3.29,78,72,87,55,58,Submitted,Pending,Submitted,Submitted,Submitted,5,85,BSc CS,C Block,Pending
S00790,Cindy,Knox,2006-11-28,crystalvasquez@sullivan.com,(789)797-4256x562,"1292 Joshua Island, Keithtown, NE 93655",BBA,2019,2.97,74,41,97,91,79,Submitted,Submitted,Submitted,Submitted,Pending,7,80,BSc CS,C Block,Pending
S00791,Jeffrey,Martin,2003-10-15,moodynicholas@avila.com,(576)028-6699x6035,"1319 Cynthia Pike Apt. 296, Jenkinsmouth, WY 77159",BBA,2021,3.31,86,59,56,48,91,Submitted,Submitted,Pending,Submitted,Submitted,2,70,B.Tech,D Block,Paid
S00792,David,Benson,2003-09-20,robertamorris@smith.com,+1-547-440-6034x716,"786 Moran Extension, Port Daniel, AK 98543",CSE,2017,3.87,82,43,85,92,86,Submitted,Late,Late,Submitted,Submitted,7,82,BBA,Admin Block,Partial
S00793,Emily,Armstrong,2006-11-24,ilee@waters-stewart.com,048.273.0801x7311,"56840 Vincent Lights, West Justinbury, DC 89301",BBA,2018,2.9,97,62,98,53,60,Submitted,Pending,Submitted,Submitted,Submitted,5,63,BBA,C Block,Partial
S00794,Kathleen,Lee,2002-06-07,moorekyle@hotmail.com,+1-139-283-9024x9674,"2365 Cox Greens Suite 360, Contrerasville, HI 59259",ME,2016,2.91,99,80,89,72,69,Submitted,Submitted,Submitted,Submitted,Submitted,3,72,B.Tech,Admin Block,Paid
S00795,Shelby,Pham,2003-03-07,smithmalik@torres.info,(840)488-6144x4669,"39531 Christina Hills Suite 387, Carlabury, NV 07204",Architecture,2020,2.96,45,59,48,66,52,Pending,Submitted,Submitted,Submitted,Submitted,4,70,B.Arch,B Block,Pending
S00796,Tanya,Edwards,2001-04-04,ginaellis@maxwell-oneill.com,719-627-3630,"696 Margaret Courts, Nixonbury, AK 42168",ME,2016,3.15,60,78,61,66,73,Submitted,Pending,Late,Submitted,Submitted,7,74,B.Tech,D Block,Paid
S00797,Jonathan,Tucker,2001-04-03,wileyjacqueline@mitchell.com,(420)573-4643,"PSC 6310, Box 3424, APO AP 72567",EEE,2019,2.08,85,72,46,42,69,Pending,Submitted,Submitted,Pending,Submitted,1,77,BSc CS,D Block,Paid
S00798,Tiffany,Reed,2005-06-07,stephanierios@glenn.net,(456)812-3911x3864,"850 Craig Landing, North Mariamouth, IL 27519",CSE,2021,3.53,57,57,50,52,47,Submitted,Submitted,Submitted,Submitted,Pending,8,81,B.Arch,D Block,Paid
S00799,Sarah,Villanueva,2005-02-22,petersennancy@yahoo.com,4137905806,"802 Brandon Brooks, Port Vickiborough, RI 83580",CSE,2016,3.83,80,54,50,87,59,Submitted,Submitted,Submitted,Submitted,Pending,2,78,BBA,C Block,Paid
S00800,William,Davidson,2000-12-10,kennethmay@reyes.biz,916-763-9949x367,"647 Breanna Underpass, East Lisaberg, AK 41514",CSE,2019,2.18,63,47,66,67,52,Submitted,Pending,Pending,Pending,Submitted,7,89,BBA,B Block,Pending
S00801,James,Espinoza,2005-10-16,wdavid@gmail.com,+1-317-464-0225,"5877 Jones Vista, Carlaport, NY 51132",BBA,2016,3.05,51,62,78,73,84,Submitted,Pending,Submitted,Pending,Submitted,3,85,BCA,C Block,Paid
S00802,John,Reynolds,2002-12-29,randallstewart@ramirez.net,001-951-856-4025x35363,"8989 Diamond Mission, North Patricia, AK 14086",CSE,2021,2.95,44,63,94,97,52,Submitted,Submitted,Submitted,Pending,Submitted,5,75,BSc CS,D Block,Partial
S00803,Melissa,Oconnell,2000-08-03,jack90@hall.com,(161)254-3644x37019,"35958 Karen Glens Suite 420, Port Jaredport, MN 85910",CSE,2018,3.24,96,58,65,99,87,Submitted,Submitted,Late,Submitted,Submitted,7,80,BBA,Admin Block,Paid
S00804,Sean,Ortega,2005-02-04,pvincent@davis.org,(583)591-7453,"4671 Alvarez Mount Apt. 968, Port Megan, NH 68638",CE,2018,3.56,88,40,66,80,89,Submitted,Submitted,Submitted,Submitted,Pending,6,93,B.Arch,Admin Block,Paid
S00805,Mary,Martinez,2004-02-01,stevensmadison@hotmail.com,107-105-7522,"706 Park Shore Apt. 028, East Jeffrey, MA 21419",EEE,2023,2.51,97,97,68,81,43,Submitted,Submitted,Submitted,Submitted,Submitted,8,95,B.Arch,B Block,Paid
S00806,Mark,Freeman,2002-07-22,gkhan@hawkins.info,962.157.9417x16427,"2394 Sheryl Courts Apt. 570, North Richardland, MN 91650",Architecture,2022,2.61,43,52,66,84,48,Submitted,Pending,Submitted,Submitted,Submitted,1,90,B.Tech,C Block,Pending
S00807,Angel,Owens,1999-02-09,harrisonmargaret@hotmail.com,7272583797,"634 Ruth Mountain, Dominiquechester, SC 36536",EEE,2020,3.89,81,84,84,81,70,Late,Submitted,Submitted,Submitted,Submitted,8,68,B.Arch,Admin Block,Pending
S00808,Robert,Smith,2003-08-31,ofoster@hotmail.com,305.038.1300,"Unit 3259 Box 7969, DPO AA 09324",BBA,2020,3.43,65,88,88,86,88,Submitted,Submitted,Submitted,Late,Submitted,7,92,BBA,B Block,Partial
S00809,Nicole,Gill,2005-03-03,brusso@yahoo.com,(992)924-8664x593,"80000 Brian Forest, East Carlaburgh, VA 01166",ME,2016,2.47,74,77,54,95,51,Submitted,Submitted,Late,Submitted,Pending,6,94,BSc CS,Admin Block,Pending
S00810,Ryan,Gomez,2001-11-26,iwang@carroll.org,+1-441-289-6756x326,"170 Karen Gateway Suite 571, Martinview, FL 97446",Architecture,2016,2.19,74,59,95,53,99,Submitted,Late,Pending,Pending,Submitted,1,71,BSc CS,Admin Block,Pending
S00811,Patrick,Mcdonald,2000-01-28,diazdonald@hotmail.com,001-568-558-4789x0147,"7022 Kevin Circle, Robertshire, IL 65788",CE,2016,3.73,88,59,55,86,49,Late,Submitted,Late,Submitted,Submitted,1,88,B.Arch,D Block,Paid
S00812,Jordan,Miller,2001-06-10,davidlittle@sandoval.com,351-578-9735x567,"2943 Rosales Drive, Kerriville, MN 72376",ME,2021,2.24,58,40,56,66,65,Submitted,Pending,Submitted,Pending,Pending,4,75,BCA,A Block,Paid
S00813,John,Fields,2004-07-11,drakeerin@yahoo.com,+1-115-723-6535x9925,"7545 Wilson Common Apt. 197, Christopherhaven, MT 77383",ME,2022,3.12,40,58,87,74,94,Submitted,Pending,Submitted,Late,Submitted,7,85,BCA,Admin Block,Paid
S00814,Ernest,Scott,2004-10-24,glennrodriguez@roberts.biz,+1-244-661-9633,"4294 Shannon Crescent, Ericaborough, OH 28091",BBA,2020,2.84,99,45,43,58,63,Submitted,Submitted,Pending,Pending,Pending,5,85,B.Arch,D Block,Paid
S00815,Larry,Jackson,2005-04-01,joneill@gomez-anderson.com,001-152-809-6882x959,"2531 Ruth Burg, West Daniel, FL 58458",EEE,2018,2.04,94,71,86,79,59,Submitted,Submitted,Submitted,Late,Pending,8,99,B.Arch,Admin Block,Paid
S00816,Dawn,Munoz,2005-01-27,jessica88@sanders.net,+1-466-591-9476x326,"0451 Castillo Skyway, Veronicafurt, NH 19691",ME,2023,3.33,83,62,52,89,59,Submitted,Pending,Submitted,Submitted,Submitted,5,81,BSc CS,C Block,Paid
S00817,Jackie,Saunders,2000-11-20,williamfitzpatrick@yahoo.com,001-282-301-5824,"42516 Jones Grove Apt. 198, West Shannonport, MI 29499",BBA,2022,3.54,51,67,82,98,60,Pending,Submitted,Submitted,Late,Submitted,1,78,B.Arch,D Block,Paid
S00818,Michael,Alexander,2000-04-24,schmidtkevin@gomez.com,(476)101-6135x17658,"0041 Burnett Corner Apt. 739, Port Adam, AL 49978",CE,2022,2.44,43,80,65,66,92,Pending,Submitted,Submitted,Pending,Submitted,4,83,BCA,A Block,Pending
S00819,Eric,Lee,2000-10-05,porterjessica@gmail.com,256.582.0351x8565,"84025 Stephanie Stravenue, Lake Wayneview, OH 80364",BBA,2016,3.87,81,95,96,44,89,Submitted,Submitted,Submitted,Pending,Submitted,6,72,B.Arch,C Block,Pending
S00820,Ashley,Evans,2001-11-29,stevenbryant@andersen-mcclain.com,017.618.4464x2269,"96432 Linda Grove Suite 409, Aliciatown, TX 50075",BBA,2017,3.05,51,80,65,71,49,Pending,Pending,Submitted,Submitted,Submitted,8,77,BBA,A Block,Paid
S00821,Scott,Mejia,2005-05-01,carrmichelle@hotmail.com,(962)326-0939x880,"58153 Arroyo Orchard, Matthewburgh, NY 35421",CE,2022,3.72,98,50,97,41,65,Submitted,Submitted,Submitted,Pending,Submitted,8,95,BSc CS,D Block,Pending
S00822,Andrea,Ross,2006-10-11,pshepherd@parker.com,209.331.1119x55928,"1922 Barnett Shoal Suite 598, Hillstad, HI 19987",BBA,2017,2.08,93,98,81,77,96,Pending,Pending,Pending,Submitted,Submitted,7,94,BSc CS,B Block,Partial
S00823,Tasha,Williams,2000-02-12,iphillips@donaldson.com,+1-451-096-6577x526,"438 Mathis Extension Apt. 567, Barajasbury, WA 84010",ME,2019,2.94,83,54,91,64,81,Submitted,Submitted,Submitted,Submitted,Submitted,5,79,BBA,Admin Block,Pending
S00824,Aaron,Nguyen,1999-04-09,joseph85@king.com,472.880.9466,"53408 Clark Fork, Port Joseph, NM 54387",CSE,2020,2.82,90,73,80,99,82,Submitted,Submitted,Submitted,Submitted,Submitted,6,95,BBA,D Block,Partial
S00825,April,Cooper,2003-04-17,leecourtney@hotmail.com,001-933-780-5988x55370,"PSC 0677, Box 6075, APO AP 77272",CSE,2015,2.11,91,82,68,69,42,Submitted,Submitted,Pending,Submitted,Pending,2,60,BCA,C Block,Paid
S00826,Michael,Flores,2003-10-07,ahiggins@hudson.biz,001-404-758-2650x30278,"3460 Grant Landing Suite 304, Angelatown, MN 98920",EEE,2023,3.56,43,44,49,79,75,Late,Submitted,Submitted,Submitted,Submitted,3,77,B.Arch,C Block,Paid
S00827,Molly,Pierce,2006-02-28,ryanjames@ferguson.net,001-968-963-9849,"972 Jenny Stravenue, Chelseaview, SD 14147",BBA,2018,2.55,53,69,62,56,86,Submitted,Submitted,Submitted,Submitted,Submitted,1,97,B.Arch,B Block,Pending
S00828,William,Blevins,2005-01-04,kathryn17@gmail.com,911.664.5362x86851,"547 Jacqueline Squares Apt. 872, Yanghaven, PA 26190",BBA,2016,2.51,88,77,56,92,99,Submitted,Submitted,Submitted,Submitted,Submitted,6,93,BCA,D Block,Paid
S00829,Joanna,Herrera,2006-05-09,jasonbrewer@gmail.com,7678990410,"17925 Kristy Keys Apt. 389, Amberland, TN 88810",CE,2019,2.24,65,44,62,51,51,Submitted,Submitted,Submitted,Pending,Submitted,7,94,BCA,B Block,Paid
S00830,Whitney,Erickson,2005-07-01,tranjames@hatfield.com,+1-089-225-8562x108,"408 Vincent Tunnel, East Kevin, AK 45466",EEE,2019,2.97,46,40,88,95,91,Submitted,Submitted,Submitted,Pending,Submitted,7,94,BBA,B Block,Paid
S00831,Sarah,Jimenez,2005-05-01,morganjames@willis-smith.org,052-758-0492,"036 Alexander Locks Suite 873, South Jason, VA 40121",CSE,2022,2.26,82,53,85,84,78,Submitted,Submitted,Submitted,Submitted,Submitted,1,69,BBA,A Block,Paid
S00832,Lindsay,Lawson,2004-02-08,matthewfranco@williams.com,(163)371-3975x82874,"46221 Young Brook, Jennifershire, WY 25368",EEE,2019,3.64,74,90,72,67,61,Submitted,Submitted,Submitted,Submitted,Submitted,5,85,BBA,A Block,Pending
S00833,William,Burton,2005-07-26,kennethsmith@smith.com,933-540-9575x0601,"2467 Johnson Key, Gallowayborough, NJ 76016",ME,2023,2.08,58,54,86,85,88,Pending,Submitted,Submitted,Pending,Submitted,3,62,B.Tech,Admin Block,Pending
S00834,Michael,Palmer,2002-01-28,carlsonkimberly@andersen-green.com,001-006-342-0813x4359,"96637 Benjamin Loaf Apt. 564, Piercehaven, VT 31943",ME,2020,3.04,60,97,51,75,87,Submitted,Pending,Submitted,Submitted,Submitted,1,66,B.Tech,A Block,Paid
S00835,Laurie,Gomez,2005-02-01,josephjackson@harper.com,108.120.3494,"46712 Robinson Branch Suite 221, Lake Jessicahaven, FL 07231",Architecture,2015,3.95,40,91,89,49,96,Submitted,Submitted,Submitted,Submitted,Submitted,3,61,B.Arch,Admin Block,Paid
S00836,Kimberly,Le,2002-03-08,chelsea02@gmail.com,(653)304-8570x49528,"441 Henry Vista, North Mark, TX 84798",CSE,2023,3.45,47,45,99,63,61,Submitted,Submitted,Submitted,Submitted,Pending,4,69,BSc CS,A Block,Paid
S00837,Joshua,Lane,2000-08-01,trevinolucas@walters.com,001-193-516-8814x86047,"9928 Erica Center, Parkstad, WA 46399",Architecture,2019,2.98,60,45,91,55,79,Submitted,Submitted,Submitted,Submitted,Submitted,6,60,B.Arch,A Block,Paid
S00838,Kevin,Alvarez,2002-04-09,austinsandra@arnold.net,468-841-6774,"9671 Jackson Dale Suite 920, Lake Jerryland, WY 50633",Architecture,2016,3.95,78,97,41,93,89,Submitted,Late,Submitted,Submitted,Submitted,4,72,BCA,A Block,Paid
S00839,Samuel,Mckinney,2006-04-14,troy78@yahoo.com,(707)611-4073x806,"9587 Craig Lake, Wilsonview, AR 06401",EEE,2015,3.18,57,88,89,44,70,Late,Submitted,Submitted,Submitted,Submitted,5,72,BBA,C Block,Paid
S00840,Charles,Logan,2003-07-22,michelleblake@santiago.info,+1-189-939-4402x4674,"9092 Koch Points Apt. 105, West Terrihaven, FL 37307",BBA,2020,3.03,89,62,95,40,90,Late,Submitted,Submitted,Pending,Pending,3,81,BSc CS,A Block,Paid
S00841,Andrea,Jackson,2006-08-30,wwilkins@yahoo.com,001-312-255-5764,"465 Christina Gateway Apt. 375, Graystad, ME 14029",ME,2015,3.04,55,70,93,62,63,Submitted,Submitted,Pending,Submitted,Submitted,3,94,B.Tech,C Block,Paid
